query_id|model_size|time_seconds|query_results_size|allocation_type
SemaphoreNeighbor|8107|0.0698241|3|10 participants
SemaphoreNeighbor|8107|0.0708588|3|10 participants
SemaphoreNeighbor|8107|0.0703553|3|10 participants
SemaphoreNeighbor|8107|0.071064|3|10 participants
SemaphoreNeighbor|8107|0.0714288|3|10 participants
SemaphoreNeighbor|8107|0.0699312|3|10 participants
SemaphoreNeighbor|8107|0.0609936|3|10 participants
SemaphoreNeighbor|16234|0.0692042|13|10 participants
SemaphoreNeighbor|16234|0.0682356|13|10 participants
SemaphoreNeighbor|16234|0.0670574|13|10 participants
SemaphoreNeighbor|16234|0.0694983|13|10 participants
SemaphoreNeighbor|16234|0.0702818|13|10 participants
SemaphoreNeighbor|16234|0.0698026|13|10 participants
SemaphoreNeighbor|16234|0.0697189|13|10 participants
SemaphoreNeighbor|16234|0.0699594|13|10 participants
SemaphoreNeighbor|16234|0.0688568|13|10 participants
SemaphoreNeighbor|16234|0.0690869|13|10 participants
SemaphoreNeighbor|16234|0.0685732|13|10 participants
SemaphoreNeighbor|16234|0.0691325|13|10 participants
SemaphoreNeighbor|16234|0.0682131|13|10 participants
SemaphoreNeighbor|16234|0.0684659|13|10 participants
SemaphoreNeighbor|16234|0.0698741|13|10 participants
SemaphoreNeighbor|16234|0.0790239|13|10 participants
SemaphoreNeighbor|16234|0.0700113|13|10 participants
SemaphoreNeighbor|16234|0.0701235|13|10 participants
SemaphoreNeighbor|16234|0.0700805|13|10 participants
SemaphoreNeighbor|16234|0.0691823|13|10 participants
SemaphoreNeighbor|16234|0.0694116|13|10 participants
SemaphoreNeighbor|16234|0.0710023|13|10 participants
SemaphoreNeighbor|16234|0.0704395|13|10 participants
SemaphoreNeighbor|16234|0.069496|13|10 participants
SemaphoreNeighbor|16234|0.0705932|13|10 participants
SemaphoreNeighbor|16234|0.0694293|13|10 participants
SemaphoreNeighbor|16234|0.06954|13|10 participants
SemaphoreNeighbor|16234|0.0710619|13|10 participants
SemaphoreNeighbor|16234|0.0695192|13|10 participants
SemaphoreNeighbor|16234|0.0706822|13|10 participants
SemaphoreNeighbor|31072|0.0701185|30|10 participants
SemaphoreNeighbor|31072|0.069674|30|10 participants
SemaphoreNeighbor|31072|0.0708232|30|10 participants
SemaphoreNeighbor|31072|0.0619567|30|10 participants
SemaphoreNeighbor|31072|0.0700048|30|10 participants
SemaphoreNeighbor|31072|0.0701099|30|10 participants
SemaphoreNeighbor|31072|0.0591793|30|10 participants
SemaphoreNeighbor|31072|0.0696667|30|10 participants
SemaphoreNeighbor|31072|0.0696378|30|10 participants
SemaphoreNeighbor|31072|0.0693567|30|10 participants
SemaphoreNeighbor|31072|0.0700227|30|10 participants
SemaphoreNeighbor|31072|0.0699117|30|10 participants
SemaphoreNeighbor|31072|0.0687124|30|10 participants
SemaphoreNeighbor|31072|0.070339|30|10 participants
SemaphoreNeighbor|31072|0.0703203|30|10 participants
SemaphoreNeighbor|31072|0.0702978|30|10 participants
SemaphoreNeighbor|31072|0.0711596|30|10 participants
SemaphoreNeighbor|31072|0.0720927|30|10 participants
SemaphoreNeighbor|31072|0.070455|30|10 participants
SemaphoreNeighbor|31072|0.070042|30|10 participants
SemaphoreNeighbor|31072|0.0703218|30|10 participants
SemaphoreNeighbor|31072|0.0604781|30|10 participants
